id,Points,Time,Latitude,Longitude,Direction
538,point 538,02:34:34,23.20691,74.25034,Forward
539,point 539,02:35:34,23.20673,74.25022,Forward
540,point 540,02:36:34,23.2066,74.25015,Forward
541,point 541,02:37:34,23.20646,74.2501,Forward
542,point 542,02:38:34,23.2063,74.25007,Forward
543,point 543,02:39:34,23.20614,74.25005,Forward
544,point 544,02:40:34,23.20599,74.25006,Forward
545,point 545,02:41:34,23.20589,74.25004,Forward
546,point 546,02:42:34,23.20581,74.25005,Forward
547,point 547,02:43:34,23.20564,74.25004,Forward
548,point 548,02:44:34,23.20563,74.25005,Forward
549,point 549,02:45:34,23.20556,74.25005,Forward
550,point 550,02:46:34,23.20519,74.25014,Forward
551,point 551,02:47:34,23.20469,74.25032,Forward
552,point 552,02:48:34,23.2044,74.25041,Forward
553,point 553,02:49:34,23.20427,74.25043,Forward
554,point 554,02:50:34,23.20424,74.25043,Forward
555,point 555,02:51:34,23.20408,74.25046,Forward
556,point 556,02:52:34,23.20406,74.25047,Forward
557,point 557,02:53:34,23.20344,74.25055,Forward
558,point 558,02:54:34,23.20273,74.25071,Forward
559,point 559,02:55:34,23.20264,74.25074,Forward
560,point 560,02:56:34,23.20154,74.25123,Forward
561,point 561,02:57:34,23.20111,74.25132,Forward
562,point 562,02:58:34,23.20025,74.25139,Forward
563,point 563,02:59:34,23.19976,74.25135,Forward
564,point 564,03:00:34,23.19878,74.25119,Forward
565,point 565,03:01:34,23.19856,74.25117,Forward
566,point 566,03:02:34,23.19829,74.25113,Forward
567,point 567,03:03:34,23.19827,74.25113,Forward
568,point 568,03:04:34,23.19798,74.25105,Forward
569,point 569,03:05:34,23.19782,74.25097,Forward
570,point 570,03:06:34,23.19773,74.25091,Forward
571,point 571,03:07:34,23.19758,74.25078,Forward
572,point 572,03:08:34,23.19751,74.25074,Forward
573,point 573,03:09:34,23.19744,74.25069,Forward
574,point 574,03:10:34,23.19743,74.25069,Forward
575,point 575,03:11:34,23.19736,74.25066,Forward
576,point 576,03:12:34,23.19729,74.25064,Forward
577,point 577,03:13:34,23.19718,74.25063,Forward
578,point 578,03:14:34,23.19699,74.25067,Forward
579,point 579,03:15:34,23.19632,74.2509,Forward
580,point 580,03:16:34,23.19626,74.25093,Forward
581,point 581,03:17:34,23.19592,74.25105,Forward
582,point 582,03:18:34,23.19481,74.2514,Forward
583,point 583,03:19:34,23.19444,74.25146,Forward
584,point 584,03:20:34,23.19412,74.25145,Forward
585,point 585,03:21:34,23.19379,74.25132,Forward
586,point 586,03:22:34,23.19301,74.25091,Forward
587,point 587,03:23:34,23.19271,74.2508,Forward
588,point 588,03:24:34,23.19248,74.25075,Forward
589,point 589,03:25:34,23.19238,74.25072,Forward
590,point 590,03:26:34,23.19222,74.2507,Forward
591,point 591,03:27:34,23.19191,74.25064,Forward
592,point 592,03:28:34,23.1917,74.25057,Forward
593,point 593,03:29:34,23.19163,74.25057,Forward
594,point 594,03:30:34,23.1915,74.25059,Forward
595,point 595,03:31:34,23.19143,74.25061,Forward
596,point 596,03:32:34,23.18997,74.25148,Forward
597,point 597,03:33:34,23.18938,74.25198,Forward
598,point 598,03:34:34,23.18924,74.252,Forward
599,point 599,03:35:34,23.18922,74.25199,Forward
600,point 600,03:36:34,23.18898,74.25197,Forward
601,point 601,03:37:34,23.1888,74.25192,Forward
602,point 602,03:38:34,23.18743,74.25147,Forward
603,point 603,03:39:34,23.18739,74.25145,Forward
604,point 604,03:40:34,23.18675,74.2512,Forward
605,point 605,03:41:34,23.18674,74.25119,Forward
606,point 606,03:42:34,23.18615,74.25092,Forward
607,point 607,03:43:34,23.18516,74.25069,Forward
608,point 608,03:44:34,23.18503,74.25067,Forward
609,point 609,03:45:34,23.18487,74.25054,Forward
610,point 610,03:46:34,23.18481,74.25047,Forward
611,point 611,03:47:34,23.18475,74.25042,Forward
612,point 612,03:48:34,23.18469,74.25031,Forward
613,point 613,03:49:34,23.18465,74.25022,Forward
614,point 614,03:50:34,23.18432,74.24925,Forward
615,point 615,03:51:34,23.18419,74.24903,Forward
616,point 616,03:52:34,23.18405,74.24889,Forward
617,point 617,03:53:34,23.18398,74.24883,Forward
618,point 618,03:54:34,23.18357,74.24865,Forward
619,point 619,03:55:34,23.1833,74.24857,Forward
620,point 620,03:56:34,23.18272,74.24849,Forward
621,point 621,03:57:34,23.18242,74.24852,Forward
622,point 622,03:58:34,23.1819,74.24876,Forward
623,point 623,03:59:34,23.1817,74.24883,Forward
624,point 624,04:00:34,23.18126,74.24888,Forward
625,point 625,04:01:34,23.18086,74.2489,Forward
626,point 626,04:02:34,23.18037,74.24888,Forward
627,point 627,04:03:34,23.18008,74.24884,Forward
628,point 628,04:04:34,23.17883,74.24873,Forward
629,point 629,04:05:34,23.17785,74.24882,Forward
630,point 630,04:06:34,23.17698,74.24887,Forward
631,point 631,04:07:34,23.17658,74.24893,Forward
632,point 632,04:08:34,23.17606,74.24896,Forward
633,point 633,04:09:34,23.17558,74.24897,Forward
634,point 634,04:10:34,23.1755,74.24898,Forward
635,point 635,04:11:34,23.17541,74.24901,Forward
636,point 636,04:12:34,23.17529,74.24904,Forward
637,point 637,04:13:34,23.17513,74.24913,Forward
638,point 638,04:14:34,23.17473,74.24943,Forward
639,point 639,04:15:34,23.17456,74.24953,Forward
640,point 640,04:16:34,23.17432,74.24969,Forward
641,point 641,04:17:34,23.17434,74.2494,Forward
642,point 642,04:18:34,23.17437,74.24791,Forward
643,point 643,04:19:34,23.17443,74.24738,Forward
644,point 644,04:20:34,23.17446,74.24728,Forward
645,point 645,04:21:34,23.17452,74.24716,Forward
646,point 646,04:22:34,23.17457,74.24708,Forward
647,point 647,04:23:34,23.17466,74.247,Forward
648,point 648,04:24:34,23.1756,74.24645,Forward
649,point 649,04:25:34,23.17577,74.24632,Forward
650,point 650,04:26:34,23.17587,74.24618,Forward
651,point 651,04:27:34,23.17591,74.24611,Forward
652,point 652,04:28:34,23.17595,74.24593,Forward
653,point 653,04:29:34,23.176,74.24583,Forward
654,point 654,04:30:34,23.17612,74.2457,Forward
655,point 655,04:31:34,23.17619,74.24566,Forward
656,point 656,04:32:34,23.17628,74.24559,Forward
657,point 657,04:33:34,23.17644,74.24542,Forward
658,point 658,04:34:34,23.17647,74.24537,Forward
659,point 659,04:35:34,23.1765,74.2453,Forward
660,point 660,04:36:34,23.17651,74.24523,Forward
661,point 661,04:37:34,23.17651,74.24515,Forward
662,point 662,04:38:34,23.17646,74.24489,Forward
663,point 663,04:39:34,23.17642,74.24481,Forward
664,point 664,04:40:34,23.17642,74.24479,Forward
665,point 665,04:41:34,23.17627,74.24444,Forward
666,point 666,04:42:34,23.17565,74.24312,Forward
667,point 667,04:43:34,23.17544,74.24277,Forward
668,point 668,04:44:34,23.17499,74.2418,Forward
669,point 669,04:45:34,23.17468,74.24126,Forward
670,point 670,04:46:34,23.17339,74.23917,Forward
671,point 671,04:47:34,23.17296,74.23854,Forward
672,point 672,04:48:34,23.17263,74.23851,Forward
673,point 673,04:49:34,23.17254,74.23847,Forward
674,point 674,04:50:34,23.17221,74.23848,Forward
675,point 675,04:51:34,23.17194,74.23843,Forward
676,point 676,04:52:34,23.17126,74.2382,Forward
677,point 677,04:53:34,23.17005,74.23784,Forward
678,point 678,04:54:34,23.16845,74.23744,Forward
679,point 679,04:55:34,23.16843,74.23743,Forward
680,point 680,04:56:34,23.16758,74.23721,Forward
681,point 681,04:57:34,23.1674,74.23713,Forward
682,point 682,04:58:34,23.16705,74.23692,Forward
683,point 683,04:59:34,23.16693,74.23689,Forward
684,point 684,05:00:34,23.16681,74.23687,Forward
685,point 685,05:01:34,23.1666,74.23688,Forward
686,point 686,05:02:34,23.16645,74.23693,Forward
687,point 687,05:03:34,23.1662,74.23705,Forward
688,point 688,05:04:34,23.16596,74.23719,Forward
689,point 689,05:05:34,23.16548,74.23742,Forward
690,point 690,05:06:34,23.16532,74.23748,Forward
691,point 691,05:07:34,23.16519,74.2375,Forward
692,point 692,05:08:34,23.16512,74.23752,Forward
693,point 693,05:09:34,23.16461,74.23753,Forward
694,point 694,05:10:34,23.16459,74.23754,Forward
695,point 695,05:11:34,23.16411,74.23765,Forward
696,point 696,05:12:34,23.16366,74.2378,Forward
697,point 697,05:13:34,23.16331,74.23789,Forward
698,point 698,05:14:34,23.16308,74.23799,Forward
699,point 699,05:15:34,23.16295,74.23808,Forward
700,point 700,05:16:34,23.16283,74.23818,Forward
701,point 701,05:17:34,23.16269,74.23834,Forward
702,point 702,05:18:34,23.16255,74.23853,Forward
703,point 703,05:19:34,23.16245,74.23875,Forward
704,point 704,05:20:34,23.16233,74.23914,Forward
705,point 705,05:21:34,23.16214,74.23945,Forward
706,point 706,05:22:34,23.16201,74.2396,Forward
707,point 707,05:23:34,23.16179,74.23979,Forward
708,point 708,05:24:34,23.16155,74.23994,Forward
709,point 709,05:25:34,23.16147,74.23998,Forward
710,point 710,05:26:34,23.16144,74.24,Forward
711,point 711,05:27:34,23.16131,74.24004,Forward
712,point 712,05:28:34,23.16118,74.24005,Forward
713,point 713,05:29:34,23.16108,74.24004,Forward
714,point 714,05:30:34,23.16064,74.23991,Forward
715,point 715,05:31:34,23.16056,74.23992,Forward
716,point 716,05:32:34,23.16036,74.23996,Forward
717,point 717,05:33:34,23.15991,74.24008,Forward
718,point 718,05:34:34,23.15917,74.24014,Forward
719,point 719,05:35:34,23.15879,74.24015,Forward
720,point 720,05:36:34,23.15818,74.24014,Forward
721,point 721,05:37:34,23.15778,74.24005,Forward
722,point 722,05:38:34,23.15763,74.24,Forward
723,point 723,05:39:34,23.15743,74.23986,Forward
724,point 724,05:40:34,23.15699,74.23952,Forward
725,point 725,05:41:34,23.15668,74.2394,Forward
726,point 726,05:42:34,23.15643,74.23935,Forward
727,point 727,05:43:34,23.15627,74.23935,Forward
728,point 728,05:44:34,23.15583,74.23932,Forward
729,point 729,05:45:34,23.15533,74.23918,Forward
730,point 730,05:46:34,23.15516,74.2391,Forward
731,point 731,05:47:34,23.15499,74.23897,Forward
732,point 732,05:48:34,23.15489,74.23891,Forward
733,point 733,05:49:34,23.15463,74.23872,Forward
734,point 734,05:50:34,23.15461,74.23871,Forward
735,point 735,05:51:34,23.15426,74.2384,Forward
736,point 736,05:52:34,23.15414,74.23826,Forward
737,point 737,05:53:34,23.1539,74.23801,Forward
738,point 738,05:54:34,23.15381,74.2379,Forward
739,point 739,05:55:34,23.15372,74.23775,Forward
740,point 740,05:56:34,23.15369,74.23763,Forward
741,point 741,05:57:34,23.15352,74.23674,Forward
742,point 742,05:58:34,23.15344,74.23656,Forward
743,point 743,05:59:34,23.15338,74.23646,Forward
744,point 744,06:00:34,23.15314,74.23613,Forward
745,point 745,06:01:34,23.15292,74.23586,Forward
746,point 746,06:02:34,23.1528,74.23569,Forward
747,point 747,06:03:34,23.15239,74.23518,Forward
748,point 748,06:04:34,23.15236,74.2351,Forward
749,point 749,06:05:34,23.15235,74.23509,Forward
750,point 750,06:06:34,23.15233,74.23492,Forward
751,point 751,06:07:34,23.15233,74.23479,Forward
752,point 752,06:08:34,23.15236,74.23451,Forward
753,point 753,06:09:34,23.15237,74.23425,Forward
754,point 754,06:10:34,23.15244,74.2338,Forward
755,point 755,06:11:34,23.15244,74.23369,Forward
756,point 756,06:12:34,23.15243,74.23365,Forward
757,point 757,06:13:34,23.15239,74.23357,Forward
758,point 758,06:14:34,23.15228,74.23348,Forward
759,point 759,06:15:34,23.15221,74.23345,Forward
760,point 760,06:16:34,23.15212,74.2334,Forward
761,point 761,06:17:34,23.15209,74.23337,Forward
762,point 762,06:18:34,23.15208,74.23335,Forward
763,point 763,06:19:34,23.15204,74.23345,Forward
764,point 764,06:20:34,23.15199,74.23363,Forward
765,point 765,06:21:34,23.15196,74.2338,Forward
766,point 766,06:22:34,23.15191,74.23394,Forward
767,point 767,06:23:34,23.15186,74.23404,Forward
768,point 768,06:24:34,23.15185,74.23407,Forward
769,point 769,06:25:34,23.15178,74.23417,Forward
770,point 770,06:26:34,23.15164,74.23432,Forward
771,point 771,06:27:34,23.15151,74.23441,Forward
772,point 772,06:28:34,23.15137,74.23447,Forward
773,point 773,06:29:34,23.15125,74.2345,Forward
774,point 774,06:30:34,23.15113,74.23451,Forward
775,point 775,06:31:34,23.15094,74.23451,Forward
776,point 776,06:32:34,23.15067,74.23455,Forward
777,point 777,06:33:34,23.1505,74.23459,Forward
778,point 778,06:34:34,23.15029,74.23468,Forward
779,point 779,06:35:34,23.15007,74.23479,Forward
780,point 780,06:36:34,23.14995,74.23486,Forward
781,point 781,06:37:34,23.14988,74.23492,Forward
782,point 782,06:38:34,23.14982,74.23496,Forward
783,point 783,06:39:34,23.14924,74.23544,Forward
784,point 784,06:40:34,23.14892,74.23577,Forward
785,point 785,06:41:34,23.14835,74.23652,Forward
786,point 786,06:42:34,23.14826,74.23666,Forward
787,point 787,06:43:34,23.14754,74.23793,Forward
788,point 788,06:44:34,23.14712,74.23879,Forward
789,point 789,06:45:34,23.14696,74.23909,Forward
790,point 790,06:46:34,23.14696,74.2391,Forward
791,point 791,06:47:34,23.1468,74.23934,Forward
792,point 792,06:48:34,23.14675,74.2394,Forward
793,point 793,06:49:34,23.14661,74.23949,Forward
794,point 794,06:50:34,23.14603,74.23965,Forward
795,point 795,06:51:34,23.14586,74.23973,Forward
796,point 796,06:52:34,23.14575,74.2398,Forward
797,point 797,06:53:34,23.14564,74.2399,Forward
798,point 798,06:54:34,23.14544,74.24012,Forward
799,point 799,06:55:34,23.14525,74.24031,Forward
800,point 800,06:56:34,23.14508,74.24046,Forward
801,point 801,06:57:34,23.14495,74.24059,Forward
802,point 802,06:58:34,23.14475,74.24077,Forward
803,point 803,06:59:34,23.14443,74.24109,Forward
804,point 804,07:00:34,23.14434,74.24123,Forward
805,point 805,07:01:34,23.14431,74.2413,Forward
806,point 806,07:02:34,23.14405,74.24172,Forward
807,point 807,07:03:34,23.1439,74.24194,Forward
808,point 808,07:04:34,23.14388,74.24196,Forward
809,point 809,07:05:34,23.1438,74.2421,Forward
810,point 810,07:06:34,23.14377,74.24214,Forward
811,point 811,07:07:34,23.14348,74.24265,Forward
812,point 812,07:08:34,23.1434,74.24275,Forward
813,point 813,07:09:34,23.14318,74.24297,Forward
814,point 814,07:10:34,23.14295,74.24312,Forward
815,point 815,07:11:34,23.14273,74.24323,Forward
816,point 816,07:12:34,23.14244,74.24343,Forward
817,point 817,07:13:34,23.14236,74.24355,Forward
818,point 818,07:14:34,23.14232,74.24364,Forward
819,point 819,07:15:34,23.14229,74.24375,Forward
820,point 820,07:16:34,23.14227,74.2439,Forward
821,point 821,07:17:34,23.14223,74.24408,Forward
822,point 822,07:18:34,23.14223,74.24409,Forward
823,point 823,07:19:34,23.14219,74.24419,Forward
824,point 824,07:20:34,23.14217,74.24427,Forward
825,point 825,07:21:34,23.14217,74.24428,Forward
826,point 826,07:22:34,23.14216,74.24432,Forward
827,point 827,07:23:34,23.14216,74.24436,Forward
828,point 828,07:24:34,23.14217,74.24437,Forward
829,point 829,07:25:34,23.14217,74.24438,Forward
830,point 830,07:26:34,23.14224,74.24447,Forward
831,point 831,07:27:34,23.14231,74.24454,Forward
832,point 832,07:28:34,23.14234,74.24459,Forward
833,point 833,07:29:34,23.14235,74.2446,Forward
834,point 834,07:30:34,23.14236,74.24464,Forward
835,point 835,07:31:34,23.14237,74.24473,Forward
836,point 836,07:32:34,23.14237,74.24498,Forward
837,point 837,07:33:34,23.14235,74.24515,Forward
838,point 838,07:34:34,23.14228,74.24535,Forward
839,point 839,07:35:34,23.14223,74.24546,Forward
840,point 840,07:36:34,23.14214,74.24561,Forward
841,point 841,07:37:34,23.14202,74.24572,Forward
842,point 842,07:38:34,23.14189,74.24582,Forward
843,point 843,07:39:34,23.1417,74.24591,Forward
844,point 844,07:40:34,23.14158,74.24598,Forward
845,point 845,07:41:34,23.14138,74.24607,Forward
846,point 846,07:42:34,23.14129,74.24613,Forward
847,point 847,07:43:34,23.14102,74.24627,Forward
848,point 848,07:44:34,23.14075,74.24638,Forward
849,point 849,07:45:34,23.14034,74.24658,Forward
850,point 850,07:46:34,23.14012,74.24667,Forward
851,point 851,07:47:34,23.13971,74.24687,Forward
852,point 852,07:48:34,23.13954,74.24698,Forward
853,point 853,07:49:34,23.13891,74.24771,Forward
854,point 854,07:50:34,23.1388,74.24782,Forward
855,point 855,07:51:34,23.13863,74.24791,Forward
856,point 856,07:52:34,23.13857,74.24796,Forward
857,point 857,07:53:34,23.13846,74.24808,Forward
858,point 858,07:54:34,23.13802,74.24862,Forward
859,point 859,07:55:34,23.13786,74.2488,Forward
860,point 860,07:56:34,23.13752,74.24927,Forward
861,point 861,07:57:34,23.13721,74.24962,Forward
862,point 862,07:58:34,23.13709,74.24973,Forward
863,point 863,07:59:34,23.13693,74.24986,Forward
864,point 864,08:00:34,23.13679,74.24996,Forward
865,point 865,08:01:34,23.13601,74.25045,Forward
866,point 866,08:02:34,23.13587,74.25051,Forward
867,point 867,08:03:34,23.13579,74.25053,Forward
868,point 868,08:04:34,23.13544,74.25053,Forward
869,point 869,08:05:34,23.13512,74.25056,Forward
870,point 870,08:06:34,23.13498,74.2506,Forward
871,point 871,08:07:34,23.13461,74.25066,Forward
872,point 872,08:08:34,23.13449,74.25066,Forward
873,point 873,08:09:34,23.13437,74.25065,Forward
874,point 874,08:10:34,23.13437,74.25076,Forward
875,point 875,08:11:34,23.13425,74.25184,Forward
876,point 876,08:12:34,23.13423,74.25191,Forward
877,point 877,08:13:34,23.13419,74.252,Forward
878,point 878,08:14:34,23.13416,74.25205,Forward
879,point 879,08:15:34,23.13416,74.25206,Forward
880,point 880,08:16:34,23.13374,74.25262,Forward
881,point 881,08:17:34,23.13367,74.25273,Forward
882,point 882,08:18:34,23.1336,74.25292,Forward
883,point 883,08:19:34,23.13359,74.25301,Forward
884,point 884,08:20:34,23.13359,74.25313,Forward
885,point 885,08:21:34,23.13361,74.25324,Forward
886,point 886,08:22:34,23.1337,74.25348,Forward
887,point 887,08:23:34,23.13375,74.25371,Forward
888,point 888,08:24:34,23.13378,74.25394,Forward
889,point 889,08:25:34,23.13378,74.25398,Forward
890,point 890,08:26:34,23.1338,74.25414,Forward
891,point 891,08:27:34,23.1338,74.2551,Forward
892,point 892,08:28:34,23.13381,74.25523,Forward
893,point 893,08:29:34,23.13383,74.25528,Forward
894,point 894,08:30:34,23.13384,74.25532,Forward
895,point 895,08:31:34,23.13375,74.25541,Forward
896,point 896,08:32:34,23.13363,74.25558,Forward
897,point 897,08:33:34,23.13356,74.25571,Forward
898,point 898,08:34:34,23.13334,74.25631,Forward
899,point 899,08:35:34,23.1333,74.25638,Forward
900,point 900,08:36:34,23.13326,74.25643,Forward
901,point 901,08:37:34,23.13321,74.25646,Forward
902,point 902,08:38:34,23.1332,74.25647,Forward
903,point 903,08:39:34,23.13316,74.25649,Forward
904,point 904,08:40:34,23.13285,74.25659,Forward
905,point 905,08:41:34,23.13275,74.2566,Forward
906,point 906,08:42:34,23.13242,74.25667,Forward
907,point 907,08:43:34,23.13217,74.25676,Forward
908,point 908,08:44:34,23.13206,74.25681,Forward
909,point 909,08:45:34,23.13173,74.25699,Forward
910,point 910,08:46:34,23.13168,74.25701,Forward
911,point 911,08:47:34,23.13163,74.25701,Forward
912,point 912,08:48:34,23.13161,74.257,Forward
913,point 913,08:49:34,23.13159,74.25698,Forward
914,point 914,08:50:34,23.1314,74.2567,Forward
915,point 915,08:51:34,23.13115,74.25637,Forward
916,point 916,08:52:34,23.13108,74.25629,Forward
917,point 917,08:53:34,23.13068,74.25591,Forward
918,point 918,08:54:34,23.13045,74.2556,Forward
919,point 919,08:55:34,23.12987,74.25488,Forward
920,point 920,08:56:34,23.12976,74.25476,Forward
921,point 921,08:57:34,23.12974,74.25475,Forward
922,point 922,08:58:34,23.12969,74.25475,Forward
923,point 923,08:59:34,23.12933,74.2548,Forward
924,point 924,09:00:34,23.12915,74.25481,Forward
925,point 925,09:01:34,23.12803,74.2548,Forward
926,point 926,09:02:34,23.12791,74.25478,Forward
927,point 927,09:03:34,23.12787,74.25476,Forward
